route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,10-Holiday1-1-2025_5-0000001,3936551,Conestoga College via Mill,1,380719,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936552,Conestoga College via Mill,1,380718,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936553,Conestoga College via Mill,1,380721,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936554,Conestoga College via Mill,1,380720,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936555,Conestoga College via Mill,1,380722,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936556,Conestoga College via Mill,1,380722,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936557,Conestoga College via Mill,1,380719,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936558,Conestoga College via Mill,1,380719,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936559,Conestoga College via Mill,1,380718,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936560,Conestoga College via Mill,1,380722,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936561,Conestoga College via Mill,1,380721,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936562,Conestoga College via Mill,1,380718,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936563,Conestoga College via Mill,1,380720,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936564,Conestoga College via Mill,1,380720,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936565,Conestoga College via Mill,1,380721,100014,1,1
10,10-Holiday1-1-2025_5-0000001,3936566,Fairway Station via Mill,0,380721,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936567,Fairway Station via Mill,0,380720,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936568,Fairway Station via Mill,0,380722,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936569,Fairway Station via Mill,0,380719,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936570,Fairway Station via Mill,0,380718,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936571,Fairway Station via Mill,0,380721,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936572,Fairway Station via Mill,0,380720,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936573,Fairway Station via Mill,0,380722,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936574,Fairway Station via Mill,0,380719,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936575,Fairway Station via Mill,0,380718,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936576,Fairway Station via Mill,0,380721,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936577,Fairway Station via Mill,0,380720,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936578,Fairway Station via Mill,0,380722,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936579,Fairway Station via Mill,0,380719,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936580,Fairway Station via Mill,0,380718,100010,1,1
10,10-Holiday1-1-2025_5-0000001,3936581,Fairway Station via Mill,0,380721,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001961,Conestoga College via Mill,1,384057,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001962,Conestoga College via Mill,1,384056,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001963,Conestoga College via Mill,1,384059,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001964,Conestoga College via Mill,1,384058,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001965,Conestoga College via Mill,1,384060,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001966,Conestoga College via Mill,1,384060,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001967,Conestoga College via Mill,1,384057,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001968,Conestoga College via Mill,1,384057,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001969,Conestoga College via Mill,1,384056,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001970,Conestoga College via Mill,1,384060,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001971,Conestoga College via Mill,1,384059,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001972,Conestoga College via Mill,1,384056,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001973,Conestoga College via Mill,1,384058,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001974,Conestoga College via Mill,1,384058,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001975,Conestoga College via Mill,1,384059,100014,1,1
10,10-Holiday1-1-2026_1-0000001,4001976,Fairway Station via Mill,0,384059,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001977,Fairway Station via Mill,0,384058,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001978,Fairway Station via Mill,0,384060,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001979,Fairway Station via Mill,0,384057,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001980,Fairway Station via Mill,0,384056,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001981,Fairway Station via Mill,0,384059,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001982,Fairway Station via Mill,0,384058,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001983,Fairway Station via Mill,0,384060,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001984,Fairway Station via Mill,0,384057,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001985,Fairway Station via Mill,0,384056,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001986,Fairway Station via Mill,0,384059,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001987,Fairway Station via Mill,0,384058,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001988,Fairway Station via Mill,0,384060,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001989,Fairway Station via Mill,0,384057,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001990,Fairway Station via Mill,0,384056,100010,1,1
10,10-Holiday1-1-2026_1-0000001,4001991,Fairway Station via Mill,0,384059,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952915,Conestoga College via Mill,1,381875,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952916,Conestoga College via Mill,1,381874,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952917,Conestoga College via Mill,1,381877,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952918,Conestoga College via Mill,1,381876,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952919,Conestoga College via Mill,1,381878,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952920,Conestoga College via Mill,1,381878,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952921,Conestoga College via Mill,1,381875,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952922,Conestoga College via Mill,1,381875,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952923,Conestoga College via Mill,1,381874,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952924,Conestoga College via Mill,1,381878,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952925,Conestoga College via Mill,1,381877,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952926,Conestoga College via Mill,1,381874,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952927,Conestoga College via Mill,1,381876,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952928,Conestoga College via Mill,1,381876,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952929,Conestoga College via Mill,1,381877,100014,1,1
10,10-Holiday3-2-2025_5-0000001,3952930,Fairway Station via Mill,0,381877,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952931,Fairway Station via Mill,0,381876,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952932,Fairway Station via Mill,0,381878,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952933,Fairway Station via Mill,0,381875,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952934,Fairway Station via Mill,0,381874,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952935,Fairway Station via Mill,0,381877,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952936,Fairway Station via Mill,0,381876,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952937,Fairway Station via Mill,0,381878,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952938,Fairway Station via Mill,0,381875,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952939,Fairway Station via Mill,0,381874,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952940,Fairway Station via Mill,0,381877,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952941,Fairway Station via Mill,0,381876,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952942,Fairway Station via Mill,0,381878,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952943,Fairway Station via Mill,0,381875,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952944,Fairway Station via Mill,0,381874,100010,1,1
10,10-Holiday3-2-2025_5-0000001,3952945,Fairway Station via Mill,0,381877,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880000,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880001,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880002,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880003,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880004,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880005,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880006,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880007,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880008,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880009,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880010,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880011,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880012,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880013,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880014,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880015,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880016,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880017,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880018,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880019,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880020,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880021,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880022,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880023,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880024,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880025,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880026,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880027,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880028,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880029,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880030,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880031,Conestoga College via Mill,1,377760,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880032,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_4-0000010,3880033,Fairway Station via Mill,0,377801,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880034,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880035,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880036,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880037,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880038,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880039,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880040,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880041,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880042,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880043,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880044,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880045,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880046,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880047,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880048,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880049,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880050,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880051,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880052,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880053,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880054,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880055,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880056,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880057,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880058,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880059,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880060,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880061,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880062,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880063,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880064,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880065,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880066,Fairway Station via Mill,0,377760,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880067,Fairway Station via Mill,0,377761,100010,1,1
10,10-Saturday-1-2025_4-0000010,3880068,Conestoga College via Mill,1,377761,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945120,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945121,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945122,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945123,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945124,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945125,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945126,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945127,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945128,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945129,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945130,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945131,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945132,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945133,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945134,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945135,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945136,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945137,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945138,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945139,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945140,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945141,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945142,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945143,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945144,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945145,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945146,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945147,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945148,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945149,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945150,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945151,Conestoga College via Mill,1,381314,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945152,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2025_5-0000010,3945153,Fairway Station via Mill,0,381355,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945154,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945155,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945156,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945157,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945158,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945159,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945160,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945161,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945162,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945163,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945164,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945165,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945166,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945167,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945168,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945169,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945170,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945171,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945172,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945173,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945174,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945175,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945176,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945177,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945178,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945179,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945180,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945181,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945182,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945183,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945184,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945185,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945186,Fairway Station via Mill,0,381314,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945187,Fairway Station via Mill,0,381315,100010,1,1
10,10-Saturday-1-2025_5-0000010,3945188,Conestoga College via Mill,1,381315,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995843,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995844,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995845,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995846,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995847,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995848,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995849,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995850,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995851,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995852,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995853,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995854,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995855,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995856,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995857,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995858,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995859,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995860,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995861,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995862,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995863,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995864,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995865,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995866,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995867,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995868,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995869,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995870,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995871,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995872,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995873,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995874,Conestoga College via Mill,1,383617,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995875,Conestoga College via Mill,1,383618,100014,1,1
10,10-Saturday-1-2026_1-0000010,3995876,Fairway Station via Mill,0,383658,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995877,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995878,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995879,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995880,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995881,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995882,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995883,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995884,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995885,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995886,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995887,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995888,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995889,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995890,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995891,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995892,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995893,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995894,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995895,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995896,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995897,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995898,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995899,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995900,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995901,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995902,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995903,Fairway Station via Mill,0,383617,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995904,Fairway Station via Mill,0,383618,100010,1,1
10,10-Saturday-1-2026_1-0000010,3995905,Fairway Station via Mill,0,383617,100010,1,1
